session,method,gender,emotion,n_annotators,agreement,path,audio_path,utterance_id,oracle_transcript,asr_transcript,utterance_confidence,word_confidences,transcription_success
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M011.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M011.wav,Ses02M_impro06_M011,"Yes, I mean she cared about all of us. She was great","Yeah, yeah, she cared about all of us and she was great.",0.7744842146833738,"[{'word': 'Yeah,', 'start': 1.8800000000000008, 'end': 2.3600000000000003, 'probability': 0.5052136778831482}, {'word': 'yeah,', 'start': 2.3600000000000003, 'end': 2.84, 'probability': 0.4250306785106659}, {'word': 'she', 'start': 2.96, 'end': 3.18, 'probability': 0.4478108882904053}, {'word': 'cared', 'start': 3.18, 'end': 3.42, 'probability': 0.9914604425430298}, {'word': 'about', 'start': 3.42, 'end': 3.6, 'probability': 0.9981604218482971}, {'word': 'all', 'start': 3.6, 'end': 3.84, 'probability': 0.9953832030296326}, {'word': 'of', 'start': 3.84, 'end': 3.98, 'probability': 0.9904047250747681}, {'word': 'us', 'start': 3.98, 'end': 4.22, 'probability': 0.9822300672531128}, {'word': 'and', 'start': 4.22, 'end': 4.44, 'probability': 0.49722468852996826}, {'word': 'she', 'start': 4.44, 'end': 6.08, 'probability': 0.6010739207267761}, {'word': 'was', 'start': 6.08, 'end': 6.2, 'probability': 0.8805232644081116}, {'word': 'great.', 'start': 6.2, 'end': 6.52, 'probability': 0.9792945981025696}]",True
1,script,F,neu,3,2,Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M018.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M018.wav,Ses01F_script03_2_M018,"Well as a matter of fact, yes, that's perfectly true.","Well as a matter of fact, yes that's perfectly true.",0.8710471749305725,"[{'word': 'Well', 'start': 0.0, 'end': 0.7, 'probability': 0.42368897795677185}, {'word': 'as', 'start': 0.7, 'end': 0.82, 'probability': 0.69899982213974}, {'word': 'a', 'start': 0.82, 'end': 0.86, 'probability': 0.9972212314605713}, {'word': 'matter', 'start': 0.86, 'end': 1.0, 'probability': 0.9958422780036926}, {'word': 'of', 'start': 1.0, 'end': 1.18, 'probability': 0.9826634526252747}, {'word': 'fact,', 'start': 1.18, 'end': 1.3, 'probability': 0.9997630715370178}, {'word': 'yes', 'start': 1.4, 'end': 1.62, 'probability': 0.9407457113265991}, {'word': ""that's"", 'start': 1.62, 'end': 1.84, 'probability': 0.685682088136673}, {'word': 'perfectly', 'start': 1.84, 'end': 2.1, 'probability': 0.9917395114898682}, {'word': 'true.', 'start': 2.1, 'end': 2.38, 'probability': 0.9941256046295166}]",True
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F012.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F012.wav,Ses04F_script01_1_F012,You can't say that to him.,You can't say that to him.,0.9100262224674224,"[{'word': 'You', 'start': 0.0, 'end': 0.44, 'probability': 0.6097908020019531}, {'word': ""can't"", 'start': 0.44, 'end': 0.74, 'probability': 0.9928600788116455}, {'word': 'say', 'start': 0.74, 'end': 0.94, 'probability': 0.8973105549812317}, {'word': 'that', 'start': 0.94, 'end': 1.12, 'probability': 0.9943379759788513}, {'word': 'to', 'start': 1.12, 'end': 1.32, 'probability': 0.9886263012886047}, {'word': 'him.', 'start': 1.32, 'end': 1.46, 'probability': 0.9772316217422485}]",True
1,script,F,fru,3,2,Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M013.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M013.wav,Ses01F_script03_2_M013,Oh.  Don't be so grand.  Just because you don't happen to want one at the moment.,"Oh, don't be so grand, just because you don't happen to want one at the moment.",0.9272593390196562,"[{'word': 'Oh,', 'start': 0.0, 'end': 0.58, 'probability': 0.5002346634864807}, {'word': ""don't"", 'start': 0.76, 'end': 0.9, 'probability': 0.9839833974838257}, {'word': 'be', 'start': 0.9, 'end': 1.04, 'probability': 0.9984011054039001}, {'word': 'so', 'start': 1.04, 'end': 1.3, 'probability': 0.9975631237030029}, {'word': 'grand,', 'start': 1.3, 'end': 1.76, 'probability': 0.8676093220710754}, {'word': 'just', 'start': 2.02, 'end': 2.08, 'probability': 0.9777597784996033}, {'word': 'because', 'start': 2.08, 'end': 2.34, 'probability': 0.9897087216377258}, {'word': 'you', 'start': 2.34, 'end': 2.64, 'probability': 0.9931862354278564}, {'word': ""don't"", 'start': 2.64, 'end': 3.0, 'probability': 0.9968433082103729}, {'word': 'happen', 'start': 3.0, 'end': 3.24, 'probability': 0.9857620000839233}, {'word': 'to', 'start': 3.24, 'end': 3.36, 'probability': 0.8106436133384705}, {'word': 'want', 'start': 3.36, 'end': 3.5, 'probability': 0.7922877669334412}, {'word': 'one', 'start': 3.5, 'end': 3.68, 'probability': 0.981006920337677}, {'word': 'at', 'start': 3.68, 'end': 3.84, 'probability': 0.9878413081169128}, {'word': 'the', 'start': 3.84, 'end': 3.94, 'probability': 0.9742525815963745}, {'word': 'moment.', 'start': 3.94, 'end': 4.24, 'probability': 0.9990655779838562}]",True
1,script,F,neu,3,2,Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M016.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M016.wav,Ses01F_script03_2_M016,"you going out somewhere, dear?","You going out somewhere, dear?",0.8439630985260009,"[{'word': 'You', 'start': 0.0, 'end': 1.16, 'probability': 0.587853729724884}, {'word': 'going', 'start': 1.16, 'end': 1.48, 'probability': 0.7441965341567993}, {'word': 'out', 'start': 1.48, 'end': 1.68, 'probability': 0.9885352253913879}, {'word': 'somewhere,', 'start': 1.68, 'end': 2.02, 'probability': 0.9930088520050049}, {'word': 'dear?', 'start': 2.26, 'end': 2.4, 'probability': 0.9062211513519287}]",True
4,script,F,neu,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M043.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M043.wav,Ses04F_script02_2_M043,"Actually now that you mention it, no I don't.",actually now you mentioned it now I don't,0.6733029223978519,"[{'word': 'actually', 'start': 0.0, 'end': 0.88, 'probability': 0.2994789183139801}, {'word': 'now', 'start': 0.88, 'end': 1.14, 'probability': 0.8041271567344666}, {'word': 'you', 'start': 1.14, 'end': 1.3, 'probability': 0.747192919254303}, {'word': 'mentioned', 'start': 1.3, 'end': 1.62, 'probability': 0.589979350566864}, {'word': 'it', 'start': 1.62, 'end': 1.88, 'probability': 0.6484288573265076}, {'word': 'now', 'start': 1.88, 'end': 2.42, 'probability': 0.5342397689819336}, {'word': 'I', 'start': 2.42, 'end': 2.62, 'probability': 0.7705509066581726}, {'word': ""don't"", 'start': 2.62, 'end': 3.68, 'probability': 0.9924255013465881}]",True
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F005.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F005.wav,Ses04F_script02_2_F005,Goddamn it Augie don't ask me that.  You always ask me that.  I hate it when you ask me that.  It's insulting.,"God damn it, Auggie, don't ask me that. You always ask me that. I hate it when you ask me that. It's insulting.",0.9122667982094528,"[{'word': 'God', 'start': 0.9800000000000006, 'end': 1.3, 'probability': 0.8548910617828369}, {'word': 'damn', 'start': 1.3, 'end': 1.58, 'probability': 0.3227495849132538}, {'word': 'it,', 'start': 1.58, 'end': 1.76, 'probability': 0.9116948246955872}, {'word': 'Auggie,', 'start': 1.84, 'end': 2.04, 'probability': 0.4838372965653737}, {'word': ""don't"", 'start': 2.16, 'end': 2.32, 'probability': 0.95469930768013}, {'word': 'ask', 'start': 2.32, 'end': 2.68, 'probability': 0.9912234544754028}, {'word': 'me', 'start': 2.68, 'end': 2.84, 'probability': 0.9909665584564209}, {'word': 'that.', 'start': 2.84, 'end': 3.04, 'probability': 0.9984242916107178}, {'word': 'You', 'start': 3.38, 'end': 3.6, 'probability': 0.9800758957862854}, {'word': 'always', 'start': 3.6, 'end': 4.08, 'probability': 0.9007911682128906}, {'word': 'ask', 'start': 4.08, 'end': 4.34, 'probability': 0.7785302996635437}, {'word': 'me', 'start': 4.34, 'end': 4.48, 'probability': 0.9859088063240051}, {'word': 'that.', 'start': 4.48, 'end': 4.6, 'probability': 0.9965355396270752}, {'word': 'I', 'start': 4.68, 'end': 4.72, 'probability': 0.9836773872375488}, {'word': 'hate', 'start': 4.72, 'end': 4.92, 'probability': 0.9603497385978699}, {'word': 'it', 'start': 4.92, 'end': 5.04, 'probability': 0.988297164440155}, {'word': 'when', 'start': 5.04, 'end': 5.16, 'probability': 0.9876912832260132}, {'word': 'you', 'start': 5.16, 'end': 5.24, 'probability': 0.9943705201148987}, {'word': 'ask', 'start': 5.24, 'end': 5.5, 'probability': 0.9587271809577942}, {'word': 'me', 'start': 5.5, 'end': 5.64, 'probability': 0.9837749004364014}, {'word': 'that.', 'start': 5.64, 'end': 5.78, 'probability': 0.9930283427238464}, {'word': ""It's"", 'start': 5.84, 'end': 5.96, 'probability': 0.9882963299751282}, {'word': 'insulting.', 'start': 5.96, 'end': 6.48, 'probability': 0.9935954213142395}]",True
3,impro,M,ang,4,4,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M029.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M029.wav,Ses03M_impro05b_M029,Can you get it to the San Diego airport?  You get someone to drive it to my place alright? Then I get a refund for some...I get a free flight alright? I get free whatever.,"You get it to San Diego Airport, you get someone to drive it to my place, alright? Then I get it refund for some I get a free flight, alright? I get free whatever",0.8687190422240425,"[{'word': 'You', 'start': 0.0, 'end': 0.78, 'probability': 0.41194042563438416}, {'word': 'get', 'start': 0.78, 'end': 0.92, 'probability': 0.9826778769493103}, {'word': 'it', 'start': 0.92, 'end': 1.0, 'probability': 0.8632584810256958}, {'word': 'to', 'start': 1.0, 'end': 1.14, 'probability': 0.9854297637939453}, {'word': 'San', 'start': 1.14, 'end': 1.36, 'probability': 0.7900702953338623}, {'word': 'Diego', 'start': 1.36, 'end': 1.58, 'probability': 0.5589890480041504}, {'word': 'Airport,', 'start': 1.58, 'end': 1.94, 'probability': 0.6441339254379272}, {'word': 'you', 'start': 2.1, 'end': 2.22, 'probability': 0.9516274333000183}, {'word': 'get', 'start': 2.22, 'end': 2.34, 'probability': 0.9939061999320984}, {'word': 'someone', 'start': 2.34, 'end': 2.62, 'probability': 0.9956735968589783}, {'word': 'to', 'start': 2.62, 'end': 2.84, 'probability': 0.9950799942016602}, {'word': 'drive', 'start': 2.84, 'end': 3.08, 'probability': 0.9965142607688904}, {'word': 'it', 'start': 3.08, 'end': 3.28, 'probability': 0.986409604549408}, {'word': 'to', 'start': 3.28, 'end': 3.5, 'probability': 0.9829409718513489}, {'word': 'my', 'start': 3.5, 'end': 3.66, 'probability': 0.9964351654052734}, {'word': 'place,', 'start': 3.66, 'end': 4.04, 'probability': 0.9987674951553345}, {'word': 'alright?', 'start': 4.24, 'end': 4.46, 'probability': 0.5669715404510498}, {'word': 'Then', 'start': 4.7, 'end': 5.08, 'probability': 0.6313933730125427}, {'word': 'I', 'start': 5.08, 'end': 5.2, 'probability': 0.9630683064460754}, {'word': 'get', 'start': 5.2, 'end': 5.32, 'probability': 0.9927074313163757}, {'word': 'it', 'start': 5.32, 'end': 5.4, 'probability': 0.7931064963340759}, {'word': 'refund', 'start': 5.4, 'end': 5.72, 'probability': 0.9797391295433044}, {'word': 'for', 'start': 5.72, 'end': 5.96, 'probability': 0.5876861214637756}, {'word': 'some', 'start': 5.96, 'end': 6.08, 'probability': 0.9154826998710632}, {'word': 'I', 'start': 6.08, 'end': 6.2, 'probability': 0.532261073589325}, {'word': 'get', 'start': 6.2, 'end': 6.3, 'probability': 0.9951625466346741}, {'word': 'a', 'start': 6.3, 'end': 6.36, 'probability': 0.979046106338501}, {'word': 'free', 'start': 6.36, 'end': 6.52, 'probability': 0.9964078068733215}, {'word': 'flight,', 'start': 6.52, 'end': 6.88, 'probability': 0.995395839214325}, {'word': 'alright?', 'start': 6.92, 'end': 7.22, 'probability': 0.951200544834137}, {'word': 'I', 'start': 7.46, 'end': 7.52, 'probability': 0.9799409508705139}, {'word': 'get', 'start': 7.52, 'end': 7.66, 'probability': 0.9965799450874329}, {'word': 'free', 'start': 7.66, 'end': 7.98, 'probability': 0.9930269122123718}, {'word': 'whatever', 'start': 7.98, 'end': 8.36, 'probability': 0.5534160733222961}]",True
3,impro,F,hap,4,4,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F016.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F016.wav,Ses03F_impro07_F016,"[LAUGHTER]. I'm so excited, Joe. Oh, man, I-- And I got in--I got into the school of theatre, so it's like-",I'm so excited Joe. Oh man. And I got in. I got into the School of Theater. So it's like...,0.8270991750061512,"[{'word': ""I'm"", 'start': 0.0, 'end': 0.46, 'probability': 0.8075369000434875}, {'word': 'so', 'start': 0.46, 'end': 0.7, 'probability': 0.9928472638130188}, {'word': 'excited', 'start': 0.7, 'end': 1.2, 'probability': 0.9904897212982178}, {'word': 'Joe.', 'start': 1.2, 'end': 1.6, 'probability': 0.4899713695049286}, {'word': 'Oh', 'start': 1.86, 'end': 2.04, 'probability': 0.9002774357795715}, {'word': 'man.', 'start': 2.04, 'end': 2.38, 'probability': 0.776678740978241}, {'word': 'And', 'start': 2.960000000000001, 'end': 3.4800000000000004, 'probability': 0.5216352343559265}, {'word': 'I', 'start': 3.4800000000000004, 'end': 4.0, 'probability': 0.9450870752334595}, {'word': 'got', 'start': 4.0, 'end': 4.14, 'probability': 0.9833129048347473}, {'word': 'in.', 'start': 4.14, 'end': 4.34, 'probability': 0.7262775897979736}, {'word': 'I', 'start': 4.46, 'end': 4.56, 'probability': 0.9913738369941711}, {'word': 'got', 'start': 4.56, 'end': 4.66, 'probability': 0.9912616014480591}, {'word': 'into', 'start': 4.66, 'end': 4.94, 'probability': 0.8292075991630554}, {'word': 'the', 'start': 4.94, 'end': 5.14, 'probability': 0.9905169606208801}, {'word': 'School', 'start': 5.14, 'end': 5.36, 'probability': 0.5957549214363098}, {'word': 'of', 'start': 5.36, 'end': 5.62, 'probability': 0.9913755059242249}, {'word': 'Theater.', 'start': 5.62, 'end': 5.92, 'probability': 0.5255410671234131}, {'word': 'So', 'start': 6.3, 'end': 6.4, 'probability': 0.9614253044128418}, {'word': ""it's"", 'start': 6.4, 'end': 6.62, 'probability': 0.9413843154907227}, {'word': 'like...', 'start': 6.62, 'end': 7.28, 'probability': 0.5900281518697739}]",True
1,impro,F,hap,4,4,Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M006.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M006.wav,Ses01F_impro07_M006,A rapper party ho. Yeah. Okay.,"A wrap-up party, ho. Yeah! Yeah! Okay.",0.4943993166089058,"[{'word': 'A', 'start': 0.0, 'end': 0.64, 'probability': 0.4052189588546753}, {'word': 'wrap', 'start': 0.64, 'end': 0.78, 'probability': 0.476595014333725}, {'word': '-up', 'start': 0.78, 'end': 0.94, 'probability': 0.46269185841083527}, {'word': 'party,', 'start': 0.94, 'end': 1.12, 'probability': 0.9729858040809631}, {'word': 'ho.', 'start': 1.22, 'end': 1.34, 'probability': 0.6314377784729004}, {'word': 'Yeah!', 'start': 3.42, 'end': 3.86, 'probability': 0.20081929862499237}, {'word': 'Yeah!', 'start': 4.48, 'end': 4.68, 'probability': 0.4006030261516571}, {'word': 'Okay.', 'start': 5.02, 'end': 5.24, 'probability': 0.4048427939414978}]",True
1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M001.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M001.wav,Ses01M_script01_2_M001,"Well uh, He grew up next door to the girl, why wouldn't he want to see her?",All that. You grew up next door to the girl? Why wouldn't you want to see her?,0.7859977431157056,"[{'word': 'All', 'start': 0.6600000000000001, 'end': 1.0, 'probability': 0.1260368525981903}, {'word': 'that.', 'start': 1.0, 'end': 1.22, 'probability': 0.6212095618247986}, {'word': 'You', 'start': 2.56, 'end': 2.9, 'probability': 0.46022793650627136}, {'word': 'grew', 'start': 2.9, 'end': 3.04, 'probability': 0.7591164708137512}, {'word': 'up', 'start': 3.04, 'end': 3.74, 'probability': 0.9587207436561584}, {'word': 'next', 'start': 3.74, 'end': 3.84, 'probability': 0.8714091777801514}, {'word': 'door', 'start': 3.84, 'end': 4.06, 'probability': 0.5027704834938049}, {'word': 'to', 'start': 4.06, 'end': 4.2, 'probability': 0.9610978364944458}, {'word': 'the', 'start': 4.2, 'end': 4.26, 'probability': 0.9848816394805908}, {'word': 'girl?', 'start': 4.26, 'end': 4.42, 'probability': 0.9789368510246277}, {'word': 'Why', 'start': 5.2, 'end': 5.46, 'probability': 0.9816204309463501}, {'word': ""wouldn't"", 'start': 5.46, 'end': 5.64, 'probability': 0.8956813216209412}, {'word': 'you', 'start': 5.64, 'end': 5.7, 'probability': 0.8468859195709229}, {'word': 'want', 'start': 5.7, 'end': 5.82, 'probability': 0.46162405610084534}, {'word': 'to', 'start': 5.82, 'end': 5.88, 'probability': 0.9733589291572571}, {'word': 'see', 'start': 5.88, 'end': 6.02, 'probability': 0.9792840480804443}, {'word': 'her?', 'start': 6.02, 'end': 6.12, 'probability': 0.9990993738174438}]",True
2,script,M,ang,3,2,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F003.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F003.wav,Ses02M_script01_2_F003,He's not going to marry her.,He's not going to marry her.,0.981821080048879,"[{'word': ""He's"", 'start': 0.0, 'end': 0.68, 'probability': 0.9032615423202515}, {'word': 'not', 'start': 0.68, 'end': 0.82, 'probability': 0.9979992508888245}, {'word': 'going', 'start': 0.82, 'end': 1.04, 'probability': 0.9950850605964661}, {'word': 'to', 'start': 1.04, 'end': 1.2, 'probability': 0.9995959401130676}, {'word': 'marry', 'start': 1.2, 'end': 1.5, 'probability': 0.9969183206558228}, {'word': 'her.', 'start': 1.5, 'end': 1.84, 'probability': 0.9980663657188416}]",True
1,script,F,neu,3,2,Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M012.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M012.wav,Ses01F_script01_1_M012,"Sit down, Mom.  I want to talk to you.","Sit down, mom. I wanna talk to you.",0.6757394298911095,"[{'word': 'Sit', 'start': 0.9399999999999997, 'end': 1.34, 'probability': 0.33254846930503845}, {'word': 'down,', 'start': 1.34, 'end': 1.46, 'probability': 0.42236682772636414}, {'word': 'mom.', 'start': 1.52, 'end': 1.74, 'probability': 0.475459486246109}, {'word': 'I', 'start': 2.4, 'end': 2.8, 'probability': 0.8734583854675293}, {'word': 'wanna', 'start': 2.8, 'end': 2.86, 'probability': 0.3466039001941681}, {'word': 'talk', 'start': 2.86, 'end': 3.06, 'probability': 0.9940493106842041}, {'word': 'to', 'start': 3.06, 'end': 3.2, 'probability': 0.997353196144104}, {'word': 'you.', 'start': 3.2, 'end': 3.3, 'probability': 0.9640758633613586}]",True
2,script,M,neu,3,2,Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M026.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M026.wav,Ses02M_script01_1_M026,I wanted to get this settled first.,I wanted to get this settle first.,0.8839397813592639,"[{'word': 'I', 'start': 0.0, 'end': 0.54, 'probability': 0.9085176587104797}, {'word': 'wanted', 'start': 0.54, 'end': 0.72, 'probability': 0.9296871423721313}, {'word': 'to', 'start': 0.72, 'end': 0.84, 'probability': 0.9961739182472229}, {'word': 'get', 'start': 0.84, 'end': 0.94, 'probability': 0.9558303356170654}, {'word': 'this', 'start': 0.94, 'end': 1.16, 'probability': 0.9911103248596191}, {'word': 'settle', 'start': 1.16, 'end': 1.42, 'probability': 0.4272030293941498}, {'word': 'first.', 'start': 1.42, 'end': 1.8, 'probability': 0.9790560603141785}]",True
1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_F047.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_F047.wav,Ses01M_script02_2_F047,Or not.,or not.,0.7608656883239746,"[{'word': 'or', 'start': 0.0, 'end': 1.28, 'probability': 0.5262938141822815}, {'word': 'not.', 'start': 1.28, 'end': 1.5, 'probability': 0.9954375624656677}]",True
3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F028.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F028.wav,Ses03M_impro08a_F028,"No, no, no.  I didn't choose to live here.  I work there.  Okay?  Yeah. work work work","No, no, no, no, no, no, I don't choose the loser. I work there. Okay, yeah. Work, work, work.",0.7542664894932195,"[{'word': 'No,', 'start': 0.5799999999999997, 'end': 0.86, 'probability': 0.48391005396842957}, {'word': 'no,', 'start': 0.98, 'end': 1.18, 'probability': 0.6369667649269104}, {'word': 'no,', 'start': 1.24, 'end': 1.32, 'probability': 0.8124406337738037}, {'word': 'no,', 'start': 1.32, 'end': 1.4, 'probability': 0.7162678241729736}, {'word': 'no,', 'start': 1.4, 'end': 1.48, 'probability': 0.511781632900238}, {'word': 'no,', 'start': 1.48, 'end': 1.5, 'probability': 0.3685268461704254}, {'word': 'I', 'start': 1.5, 'end': 1.54, 'probability': 0.6239092946052551}, {'word': ""don't"", 'start': 1.54, 'end': 1.64, 'probability': 0.9935015141963959}, {'word': 'choose', 'start': 1.64, 'end': 1.86, 'probability': 0.8703444600105286}, {'word': 'the', 'start': 1.86, 'end': 1.98, 'probability': 0.7840012311935425}, {'word': 'loser.', 'start': 1.98, 'end': 2.12, 'probability': 0.14524072408676147}, {'word': 'I', 'start': 2.28, 'end': 2.3, 'probability': 0.9955319166183472}, {'word': 'work', 'start': 2.3, 'end': 2.54, 'probability': 0.7914922833442688}, {'word': 'there.', 'start': 2.54, 'end': 3.18, 'probability': 0.9268118143081665}, {'word': 'Okay,', 'start': 3.44, 'end': 3.58, 'probability': 0.8223419785499573}, {'word': 'yeah.', 'start': 3.88, 'end': 3.96, 'probability': 0.9655998349189758}, {'word': 'Work,', 'start': 4.26, 'end': 4.32, 'probability': 0.9404141306877136}, {'word': 'work,', 'start': 4.64, 'end': 4.64, 'probability': 0.960117518901825}, {'word': 'work.', 'start': 4.9, 'end': 4.9, 'probability': 0.9818628430366516}]",True
1,script,F,fru,3,3,Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F033.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F033.wav,Ses01F_script02_2_F033,Do you understand what I am saying?,Do you understand what I'm saying?,0.9063295871019365,"[{'word': 'Do', 'start': 0.0, 'end': 0.72, 'probability': 0.5955734848976135}, {'word': 'you', 'start': 0.72, 'end': 0.76, 'probability': 0.9825971722602844}, {'word': 'understand', 'start': 0.76, 'end': 1.0, 'probability': 0.9392850995063782}, {'word': 'what', 'start': 1.0, 'end': 1.14, 'probability': 0.9924772381782532}, {'word': ""I'm"", 'start': 1.14, 'end': 1.28, 'probability': 0.9436842501163483}, {'word': 'saying?', 'start': 1.28, 'end': 1.5, 'probability': 0.9843602776527405}]",True
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F029.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F029.wav,Ses03M_impro04_F029,You got to be positive man.  You got to try to just--,You gotta be positive man. He's gotta just...,0.6798184886574745,"[{'word': 'You', 'start': 0.44000000000000006, 'end': 0.84, 'probability': 0.3368991017341614}, {'word': 'gotta', 'start': 0.84, 'end': 0.96, 'probability': 0.6890127658843994}, {'word': 'be', 'start': 0.96, 'end': 1.16, 'probability': 0.9917346239089966}, {'word': 'positive', 'start': 1.16, 'end': 1.58, 'probability': 0.9681549072265625}, {'word': 'man.', 'start': 1.58, 'end': 1.96, 'probability': 0.7797078490257263}, {'word': ""He's"", 'start': 2.08, 'end': 2.28, 'probability': 0.34415149688720703}, {'word': 'gotta', 'start': 2.28, 'end': 2.44, 'probability': 0.7723960876464844}, {'word': 'just...', 'start': 2.44, 'end': 3.0, 'probability': 0.5564910769462585}]",True
2,impro,F,neu,3,2,Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_M018.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_M018.wav,Ses02F_impro03_M018,"Yeah, that is--how long you guys been together now?","Yeah, that is how long you guys been together now.",0.8632744371891021,"[{'word': 'Yeah,', 'start': 0.0, 'end': 0.82, 'probability': 0.6072321534156799}, {'word': 'that', 'start': 1.0, 'end': 1.1, 'probability': 0.6846643090248108}, {'word': 'is', 'start': 1.1, 'end': 1.6, 'probability': 0.7399706244468689}, {'word': 'how', 'start': 1.6, 'end': 1.84, 'probability': 0.8308035731315613}, {'word': 'long', 'start': 1.84, 'end': 2.06, 'probability': 0.9985929131507874}, {'word': 'you', 'start': 2.06, 'end': 2.22, 'probability': 0.9622835516929626}, {'word': 'guys', 'start': 2.22, 'end': 2.4, 'probability': 0.9903388619422913}, {'word': 'been', 'start': 2.4, 'end': 2.6, 'probability': 0.954060971736908}, {'word': 'together', 'start': 2.6, 'end': 3.04, 'probability': 0.9937862157821655}, {'word': 'now.', 'start': 3.04, 'end': 3.4, 'probability': 0.8710111975669861}]",True
4,script,M,ang,3,3,Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F051.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F051.wav,Ses04M_script03_2_F051,"Never, never, never.  I'd rather die in torment. Beast brute.","Never, never, never. I'd rather die in torment. Beast Brutes!",0.8060182347893715,"[{'word': 'Never,', 'start': 0.0, 'end': 0.36, 'probability': 0.6256585121154785}, {'word': 'never,', 'start': 0.48, 'end': 0.68, 'probability': 0.9820966720581055}, {'word': 'never.', 'start': 0.86, 'end': 1.08, 'probability': 0.9690677523612976}, {'word': ""I'd"", 'start': 1.26, 'end': 1.42, 'probability': 0.9878436625003815}, {'word': 'rather', 'start': 1.42, 'end': 1.58, 'probability': 0.9996273517608643}, {'word': 'die', 'start': 1.58, 'end': 1.96, 'probability': 0.9800602197647095}, {'word': 'in', 'start': 1.96, 'end': 2.2, 'probability': 0.8704826235771179}, {'word': 'torment.', 'start': 2.2, 'end': 2.56, 'probability': 0.8180314302444458}, {'word': 'Beast', 'start': 2.88, 'end': 3.24, 'probability': 0.5791022777557373}, {'word': 'Brutes!', 'start': 3.24, 'end': 3.86, 'probability': 0.2482118457555771}]",True
